,Suburb,Rooms,Type,Method,SellerG,Regionname,Propertycount,Distance,CouncilArea,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Price
11014,Essendon,5,h,PI,Bullen,Western Metropolitan,9264.0,7.5,Moonee Valley,5.0,3.0,3.0,663.0,419.0,2050000.0
11015,Essendon,4,h,S,Nelson,Western Metropolitan,9264.0,7.5,Moonee Valley,4.0,2.0,2.0,465.0,148.0,1500000.0
11022,Fitzroy,1,u,S,Jellis,Northern Metropolitan,5825.0,2.1,Yarra,1.0,1.0,1.0,1730.0,60.0,545000.0
11024,Fitzroy North,3,h,S,Nelson,Northern Metropolitan,6244.0,3.6,Yarra,3.0,1.0,1.0,139.0,116.0,1705000.0
11026,Flemington,3,h,SP,Nelson,Northern Metropolitan,3593.0,3.4,Moonee Valley,3.0,1.0,1.0,293.0,104.0,1220000.0
11027,Footscray,2,u,SP,Jas,Western Metropolitan,7570.0,5.1,Maribyrnong,2.0,1.0,1.0,0.0,62.0,455000.0
11028,Footscray,2,t,SA,Nelson,Western Metropolitan,7570.0,5.1,Maribyrnong,2.0,2.0,1.0,88.0,94.5,575000.0
11032,Gisborne,3,h,S,Raine,Northern Victoria,3376.0,45.9,Macedon Ranges,3.0,2.0,4.0,1290.0,231.0,775000.0
11033,Gladstone Park,3,h,SP,Barry,Western Metropolitan,3285.0,12.9,Hume,3.0,1.0,2.0,552.0,136.0,629000.0
11035,Glen Iris,5,h,S,Marshall,Southern Metropolitan,10412.0,7.3,Boroondara,5.0,3.0,2.0,720.0,392.0,3400000.0
11036,Glen Iris,1,u,VB,Jellis,Southern Metropolitan,10412.0,7.3,Stonnington,1.0,1.0,0.0,0.0,49.0,320000.0
11039,Glen Iris,4,h,S,Marshall,Southern Metropolitan,10412.0,7.3,Boroondara,4.0,3.0,2.0,409.0,255.0,2165000.0
11041,Glen Iris,2,u,S,Marshall,Southern Metropolitan,10412.0,7.3,Boroondara,2.0,1.0,1.0,100.0,87.0,851000.0
11043,Glen Waverley,3,h,S,Harcourts,Eastern Metropolitan,15321.0,16.7,Monash,3.0,2.0,1.0,853.0,28.0,1311000.0
11044,Glenroy,2,u,SP,Nelson,Northern Metropolitan,8870.0,11.2,Moreland,2.0,1.0,2.0,193.0,105.0,565000.0
11045,Glenroy,3,h,PI,Barry,Northern Metropolitan,8870.0,11.2,Moreland,3.0,1.0,2.0,604.0,132.0,770000.0
11047,Greensborough,3,h,S,Barry,Northern Metropolitan,8524.0,16.1,Nillumbik,3.0,1.0,1.0,594.0,95.0,714000.0
11048,Greensborough,3,h,S,Nelson,Northern Metropolitan,8524.0,16.1,Banyule,3.0,2.0,2.0,609.0,168.0,815000.0
11049,Hampton East,3,h,SA,Buxton,Southern Metropolitan,2356.0,13.8,Bayside,3.0,1.0,1.0,587.0,131.0,1345000.0
11051,Hawthorn,1,u,S,hockingstuart,Southern Metropolitan,11308.0,5.3,Boroondara,1.0,1.0,1.0,0.0,47.0,420000.0
11052,Hawthorn,2,h,S,Jellis,Southern Metropolitan,11308.0,5.3,Boroondara,2.0,1.0,1.0,230.0,116.65,1857000.0
11055,Hawthorn,3,h,VB,Jellis,Southern Metropolitan,11308.0,5.3,Boroondara,3.0,1.0,1.0,333.0,108.0,1425000.0
11056,Hawthorn,3,h,S,Jellis,Southern Metropolitan,11308.0,5.3,Boroondara,3.0,2.0,2.0,242.0,165.0,1910000.0
11057,Hawthorn,3,h,S,Marshall,Southern Metropolitan,11308.0,5.3,Boroondara,3.0,2.0,2.0,0.0,139.0,1485000.0
11058,Hawthorn East,1,u,SP,Noel,Southern Metropolitan,6482.0,6.2,Boroondara,1.0,1.0,1.0,0.0,52.0,505000.0
11064,Heathmont,3,h,S,Ray,Eastern Metropolitan,3794.0,21.3,Maroondah,3.0,2.0,2.0,471.0,144.0,912000.0
11065,Heidelberg,2,u,VB,Mason,Eastern Metropolitan,2890.0,8.9,Banyule,2.0,1.0,0.0,2020.0,68.0,450000.0
11069,Heidelberg Heights,4,h,PI,Fletchers,Eastern Metropolitan,2947.0,8.8,Banyule,4.0,2.0,4.0,596.0,120.0,1645000.0
11076,Hillside,4,h,SP,YPA,Western Metropolitan,5556.0,18.0,Melton,4.0,2.0,2.0,600.0,174.0,580000.0
11079,Hughesdale,4,h,VB,Barry,Southern Metropolitan,3145.0,12.3,Monash,4.0,2.0,1.0,455.0,170.0,1570000.0
11080,Hurstbridge,5,h,S,Mason,Northern Victoria,1345.0,26.1,Nillumbik,5.0,2.0,2.0,1034.0,225.0,790000.0
11083,Jacana,3,h,SP,Morrison,Northern Metropolitan,851.0,14.0,Hume,3.0,1.0,2.0,704.0,94.0,550000.0
11087,Kensington,3,h,SP,Nelson,Northern Metropolitan,5263.0,3.4,Melbourne,3.0,2.0,2.0,223.0,122.0,1225000.0
11089,Kew,3,h,PI,Marshall,Southern Metropolitan,10331.0,5.4,Boroondara,3.0,1.0,2.0,446.0,115.0,1510000.0
11091,Kew,3,t,S,Nelson,Southern Metropolitan,10331.0,5.4,Boroondara,3.0,2.0,1.0,0.0,114.0,1007000.0
11094,Kew,2,u,VB,Jellis,Southern Metropolitan,10331.0,5.4,Boroondara,2.0,2.0,1.0,0.0,108.0,860000.0
11098,Kingsville,3,u,VB,Jas,Western Metropolitan,1808.0,6.4,Maribyrnong,3.0,1.0,1.0,118.0,86.0,570000.0
11099,Kingsville,3,h,SP,Jas,Western Metropolitan,1808.0,6.4,Maribyrnong,3.0,1.0,1.0,275.0,11.0,900000.0
11100,Kurunjang,4,h,S,Reliance,Northern Victoria,3553.0,31.7,Melton,4.0,1.0,0.0,651.0,150.0,345000.0
11104,Maidstone,2,t,S,Biggin,Western Metropolitan,3873.0,6.4,Maribyrnong,2.0,2.0,1.0,126.0,95.0,642500.0
11105,Maidstone,3,h,PI,Biggin,Western Metropolitan,3873.0,6.4,Maribyrnong,3.0,2.0,2.0,159.0,152.0,798000.0
11107,Maidstone,3,t,PI,Jas,Western Metropolitan,3873.0,6.4,Maribyrnong,3.0,2.0,2.0,186.0,134.6,710000.0
11108,Malvern,4,h,S,Hodges,Southern Metropolitan,4675.0,5.9,Stonnington,4.0,3.0,2.0,787.0,282.0,4050000.0
11109,Malvern,3,h,S,Marshall,Southern Metropolitan,4675.0,5.9,Stonnington,3.0,1.0,2.0,354.0,117.0,1650000.0
11110,Malvern,3,h,PI,Marshall,Southern Metropolitan,4675.0,5.9,Stonnington,3.0,2.0,2.0,400.0,216.0,2020000.0
11112,Malvern East,3,h,PI,Jellis,Southern Metropolitan,8801.0,8.4,Stonnington,3.0,3.0,3.0,1011.0,206.0,2500000.0
11113,Malvern East,3,h,VB,RT,Southern Metropolitan,8801.0,8.4,Stonnington,3.0,1.0,2.0,1128.0,110.0,2500000.0
11114,Maribyrnong,3,h,SP,Biggin,Western Metropolitan,4918.0,4.3,Maribyrnong,3.0,2.0,2.0,352.0,204.0,1200000.0
11115,Maribyrnong,3,t,S,Biggin,Western Metropolitan,4918.0,4.3,Maribyrnong,3.0,2.0,2.0,366.0,183.84,940000.0
11116,McKinnon,2,h,SP,Buxton,Southern Metropolitan,2397.0,11.4,Glen Eira,2.0,1.0,2.0,397.0,96.0,1200000.0
11117,Melton West,4,h,S,hockingstuart,Northern Victoria,6065.0,31.7,Melton,4.0,2.0,2.0,935.0,210.0,600000.0
11119,Mentone,4,h,S,Greg,South-Eastern Metropolitan,6162.0,20.0,Kingston,4.0,2.0,2.0,408.0,274.0,2025000.0
11120,Mernda,4,h,S,Love,Northern Metropolitan,5812.0,25.9,Whittlesea,4.0,2.0,2.0,475.0,220.0,630000.0
11125,Moonee Ponds,3,h,VB,Jellis,Western Metropolitan,6232.0,6.2,Moonee Valley,3.0,2.0,2.0,674.0,141.0,1225000.0
11127,Mordialloc,4,h,SP,Buxton,South-Eastern Metropolitan,3650.0,21.5,Kingston,4.0,2.0,2.0,656.0,303.0,1800000.0
11129,Mount Waverley,3,t,SA,Fletchers,Eastern Metropolitan,13366.0,14.2,Monash,3.0,2.0,2.0,344.0,3.0,900000.0
11131,Mount Waverley,5,h,S,McGrath,Eastern Metropolitan,13366.0,14.2,Monash,5.0,5.0,2.0,667.0,431.0,2558000.0
11135,Newport,3,t,S,Williams,Western Metropolitan,5498.0,6.2,Hobsons Bay,3.0,2.0,2.0,200.0,126.7,730000.0
11139,Niddrie,3,h,S,Barry,Western Metropolitan,2291.0,10.4,Moonee Valley,3.0,2.0,1.0,324.0,207.0,1230000.0
11148,Oakleigh South,2,u,SP,Ray,South-Eastern Metropolitan,3692.0,15.5,Monash,2.0,1.0,1.0,0.0,62.0,601000.0
11150,Ormond,1,u,S,Woodards,Southern Metropolitan,3578.0,11.4,Glen Eira,1.0,1.0,1.0,2029.0,54.0,370000.0
11153,Pascoe Vale,3,t,S,Nelson,Northern Metropolitan,7485.0,8.5,Moreland,3.0,2.0,1.0,0.0,149.0,900000.0
11155,Pascoe Vale,1,u,S,Brad,Northern Metropolitan,7485.0,8.5,Moreland,1.0,1.0,1.0,0.0,35.0,257500.0
11156,Pascoe Vale,1,u,S,Brad,Northern Metropolitan,7485.0,8.5,Moreland,1.0,1.0,1.0,995.0,35.0,257500.0
11157,Pascoe Vale,3,h,S,Brad,Northern Metropolitan,7485.0,8.5,Moreland,3.0,2.0,2.0,256.0,190.0,1114000.0
11158,Point Cook,3,h,SP,LJ,Western Metropolitan,15542.0,14.7,Wyndham,3.0,2.0,2.0,312.0,185.0,520000.0
11162,Port Melbourne,2,u,S,Chisholm,Southern Metropolitan,8648.0,3.5,Port Phillip,2.0,2.0,1.0,0.0,77.0,760000.0
11163,Prahran,4,h,S,Jellis,Southern Metropolitan,7717.0,4.6,Stonnington,4.0,2.0,2.0,401.0,154.0,2635000.0
11164,Prahran,2,h,S,Biggin,Southern Metropolitan,7717.0,4.6,Stonnington,2.0,1.0,0.0,192.0,100.0,1250000.0
11165,Prahran,1,u,VB,hockingstuart,Southern Metropolitan,7717.0,4.6,Stonnington,1.0,1.0,2.0,0.0,50.0,400000.0
11166,Prahran,4,h,S,Marshall,Southern Metropolitan,7717.0,4.6,Stonnington,4.0,2.0,2.0,787.0,275.0,4200000.0
11168,Prahran,2,u,S,hockingstuart,Southern Metropolitan,7717.0,4.6,Stonnington,2.0,1.0,2.0,0.0,78.0,626000.0
11171,Preston,4,h,S,Nelson,Northern Metropolitan,14577.0,8.4,Darebin,4.0,1.0,2.0,552.0,140.0,1148000.0
11174,Reservoir,3,h,S,Nelson,Northern Metropolitan,21650.0,12.0,Darebin,3.0,1.0,2.0,529.0,99.0,935000.0
11175,Reservoir,3,h,S,Stockdale,Northern Metropolitan,21650.0,12.0,Darebin,3.0,2.0,2.0,292.0,119.0,510000.0
11178,Reservoir,4,h,SP,Ray,Northern Metropolitan,21650.0,12.0,Darebin,4.0,2.0,2.0,479.0,157.0,755000.0
11180,Reservoir,4,h,S,Nelson,Northern Metropolitan,21650.0,12.0,Darebin,4.0,2.0,2.0,499.0,260.0,1200000.0
11182,Ringwood,3,h,S,RW,Eastern Metropolitan,7785.0,19.9,Maroondah,3.0,2.0,1.0,461.0,133.0,800000.0
11186,Rosanna,5,h,S,Miles,Eastern Metropolitan,3540.0,8.9,Banyule,5.0,3.0,3.0,694.0,210.0,1170000.0
11190,Scoresby,3,h,SP,hockingstuart,Eastern Metropolitan,2206.0,22.2,Knox,3.0,2.0,2.0,590.0,151.0,870000.0
11193,South Melbourne,4,h,VB,Greg,Southern Metropolitan,5943.0,1.9,Port Phillip,4.0,3.0,1.0,153.0,93.0,1800000.0
11195,South Morang,4,h,S,Love,Northern Metropolitan,7969.0,20.5,Whittlesea,4.0,2.0,2.0,196.0,163.0,485000.0
11196,South Yarra,2,u,S,Kay,Southern Metropolitan,14887.0,2.7,Melbourne,2.0,2.0,1.0,0.0,109.0,1350000.0
11197,South Yarra,3,u,S,hockingstuart,Southern Metropolitan,14887.0,2.7,Melbourne,3.0,2.0,3.0,0.0,20.0,940000.0
11198,South Yarra,1,u,PI,Jellis,Southern Metropolitan,14887.0,2.7,Stonnington,1.0,1.0,1.0,0.0,50.0,410000.0
11201,Southbank,2,u,S,hockingstuart,Southern Metropolitan,8400.0,0.7,Melbourne,2.0,1.0,1.0,0.0,88.0,625000.0
11205,St Kilda,2,u,SP,McGrath,Southern Metropolitan,13240.0,5.0,Port Phillip,2.0,1.0,0.0,0.0,107.0,701000.0
11206,St Kilda,4,h,VB,Gary,Southern Metropolitan,13240.0,5.0,Port Phillip,4.0,2.0,3.0,613.0,160.0,1600000.0
11207,Strathmore,7,h,SP,Nelson,Western Metropolitan,3284.0,8.2,Moonee Valley,7.0,3.0,4.0,608.0,355.0,2000000.0
11208,Strathmore,4,h,S,Considine,Western Metropolitan,3284.0,8.2,Moonee Valley,4.0,3.0,2.0,861.0,274.0,1610000.0
11211,Sunshine,3,h,SP,S&L,Western Metropolitan,3755.0,10.5,Brimbank,3.0,2.0,1.0,485.0,130.0,700000.0
11212,Sunshine,2,h,SP,Barry,Western Metropolitan,3755.0,10.5,Brimbank,2.0,1.0,0.0,418.0,94.0,615000.0
11214,Surrey Hills,5,h,VB,Fletchers,Southern Metropolitan,5457.0,10.2,Whitehorse,5.0,3.0,2.0,593.0,309.0,2400000.0
11219,Tarneit,4,h,SP,Purplebricks,Western Metropolitan,10160.0,18.4,Wyndham,4.0,2.0,2.0,498.0,167.0,505000.0
11220,Tarneit,4,h,SP,Reliance,Western Metropolitan,10160.0,18.4,Wyndham,4.0,2.0,2.0,452.0,159.0,560000.0
11223,Templestowe,4,h,S,Barry,Eastern Metropolitan,6202.0,15.5,Manningham,4.0,2.0,2.0,646.0,167.0,1205000.0
11224,Templestowe,5,h,PI,Ray,Eastern Metropolitan,6202.0,15.5,Manningham,5.0,3.0,2.0,787.0,334.0,1750000.0
11229,Templestowe Lower,5,h,PI,Barry,Eastern Metropolitan,5420.0,12.4,Manningham,5.0,2.0,2.0,648.0,250.0,1410000.0
11233,Thomastown,3,h,S,HAR,Northern Metropolitan,7955.0,15.3,Whittlesea,3.0,2.0,2.0,541.0,121.0,670000.0
11234,Toorak,3,u,S,Scott,Southern Metropolitan,7217.0,4.1,Stonnington,3.0,2.0,2.0,0.0,176.0,1860000.0
11236,Toorak,3,u,PI,Castran,Southern Metropolitan,7217.0,4.1,Stonnington,3.0,2.0,1.0,187.0,133.0,1350000.0
11239,Vermont,4,h,S,hockingstuart,Eastern Metropolitan,4181.0,17.2,Whitehorse,4.0,2.0,0.0,539.0,192.0,980000.0
11245,Werribee,4,h,S,Ray,Western Metropolitan,16166.0,14.7,Wyndham,4.0,1.0,4.0,534.0,101.0,455000.0
11247,Werribee,3,h,S,YPA,Western Metropolitan,16166.0,14.7,Wyndham,3.0,1.0,1.0,610.0,125.0,455000.0
11248,West Footscray,4,h,S,Jas,Western Metropolitan,5058.0,6.4,Maribyrnong,4.0,2.0,1.0,323.0,130.0,1276000.0
11252,Wheelers Hill,4,h,PI,Barry,South-Eastern Metropolitan,7392.0,16.7,Monash,4.0,2.0,2.0,752.0,162.0,1157000.0
11253,Wheelers Hill,5,h,S,Barry,South-Eastern Metropolitan,7392.0,16.7,Monash,5.0,2.0,2.0,672.0,237.0,1100000.0
11256,Wonga Park,3,h,VB,Morrison,Eastern Victoria,1328.0,25.2,Manningham,3.0,2.0,2.0,0.0,177.0,900000.0
11257,Wyndham Vale,4,h,SP,YPA,Western Metropolitan,5262.0,27.2,Wyndham,4.0,2.0,1.0,512.0,179.0,500000.0
11258,Yarraville,4,h,PI,Nelson,Western Metropolitan,6543.0,6.3,Maribyrnong,4.0,3.0,2.0,234.0,176.0,1142000.0
11260,Yarraville,2,h,S,Sweeney,Western Metropolitan,6543.0,6.3,Maribyrnong,2.0,1.0,1.0,178.0,84.0,780000.0
11262,Yarraville,2,u,VB,Greg,Western Metropolitan,6543.0,6.3,Maribyrnong,2.0,1.0,1.0,0.0,85.0,500000.0
11265,Altona,4,h,SP,Barlow,Western Metropolitan,5301.0,11.0,Hobsons Bay,4.0,2.0,2.0,629.0,180.0,935000.0
11266,Altona,3,t,S,hockingstuart,Western Metropolitan,5301.0,11.0,Hobsons Bay,3.0,2.0,2.0,159.0,130.0,815000.0
11268,Altona North,3,u,SP,Barlow,Western Metropolitan,5132.0,9.4,Hobsons Bay,3.0,1.0,1.0,180.0,88.0,451500.0
11269,Ascot Vale,3,u,PI,McDonald,Western Metropolitan,6567.0,4.3,Moonee Valley,3.0,2.0,2.0,2905.0,164.0,825000.0
11270,Ascot Vale,2,u,S,Brad,Western Metropolitan,6567.0,4.3,Moonee Valley,2.0,1.0,1.0,1727.0,82.0,425500.0
11273,Ascot Vale,3,h,S,Jellis,Western Metropolitan,6567.0,4.3,Moonee Valley,3.0,1.0,0.0,199.0,126.0,1306000.0
11275,Ashwood,3,h,S,Fletchers,Southern Metropolitan,2894.0,10.2,Monash,3.0,1.0,1.0,726.0,130.0,1420000.0
11276,Aspendale,3,t,S,Buxton,South-Eastern Metropolitan,2824.0,21.5,Kingston,3.0,2.0,2.0,0.0,164.0,805000.0
11277,Avondale Heights,4,h,S,Moonee,Western Metropolitan,4502.0,9.5,Moonee Valley,4.0,2.0,1.0,581.0,163.0,934000.0
11279,Balwyn,3,h,S,Jellis,Southern Metropolitan,5682.0,7.9,Boroondara,3.0,2.0,4.0,656.0,210.0,2330000.0
11282,Bayswater North,3,h,S,Ray,Eastern Metropolitan,3598.0,23.2,Maroondah,3.0,2.0,2.0,792.0,148.0,762000.0
11285,Blackburn,3,h,S,Jellis,Eastern Metropolitan,5713.0,13.4,Whitehorse,3.0,1.0,2.0,448.0,96.0,1070000.0
11290,Blackburn North,2,u,S,Hoskins,Eastern Metropolitan,2867.0,13.4,Whitehorse,2.0,1.0,1.0,305.0,305.0,706000.0
11291,Boronia,3,h,S,iTRAK,Eastern Metropolitan,9704.0,25.0,Knox,3.0,2.0,2.0,723.0,138.0,785000.0
11292,Boronia,4,h,S,iTRAK,Eastern Metropolitan,9704.0,25.0,Knox,4.0,2.0,4.0,2033.0,255.0,950000.0
11293,Brighton,4,h,VB,hockingstuart,Southern Metropolitan,10579.0,10.5,Bayside,4.0,3.0,2.0,498.0,226.0,2800000.0
11294,Brighton,1,u,PI,Greg,Southern Metropolitan,10579.0,10.5,Bayside,1.0,1.0,1.0,0.0,35.0,290000.0
11295,Broadmeadows,3,h,S,YPA,Northern Metropolitan,4294.0,14.0,Hume,3.0,1.0,1.0,640.0,92.0,570500.0
11296,Broadmeadows,4,h,S,YPA,Northern Metropolitan,4294.0,14.0,Hume,4.0,2.0,2.0,696.0,158.0,631000.0
11297,Brooklyn,2,u,SP,hockingstuart,Western Metropolitan,962.0,6.4,Hobsons Bay,2.0,1.0,1.0,0.0,66.0,372100.0
11298,Brunswick,4,h,VB,Nelson,Northern Metropolitan,11918.0,5.2,Moreland,4.0,2.0,1.0,372.0,184.0,1350000.0
11301,Brunswick East,2,t,PI,Jellis,Northern Metropolitan,5533.0,4.0,Moreland,2.0,2.0,1.0,65.0,78.0,702500.0
11302,Brunswick West,1,u,VB,Jellis,Northern Metropolitan,7082.0,5.2,Moreland,1.0,1.0,1.0,1388.0,36.0,275000.0
11303,Brunswick West,2,h,VB,Nelson,Northern Metropolitan,7082.0,5.2,Moreland,2.0,1.0,1.0,207.0,77.0,835000.0
11305,Bundoora,3,h,S,Darren,Northern Metropolitan,10175.0,12.1,Banyule,3.0,1.0,1.0,540.0,142.0,710000.0
11308,Carnegie,3,h,S,Ray,Southern Metropolitan,7822.0,10.1,Glen Eira,3.0,2.0,1.0,483.0,171.0,1840000.0
11309,Carnegie,2,u,VB,Ray,Southern Metropolitan,7822.0,10.1,Glen Eira,2.0,1.0,1.0,2048.0,68.0,430000.0
11311,Carrum,2,t,S,O'Brien,South-Eastern Metropolitan,1989.0,31.2,Kingston,2.0,1.0,1.0,198.0,94.0,495000.0
11312,Carrum Downs,2,h,S,Harcourts,South-Eastern Metropolitan,8060.0,34.9,Frankston,2.0,2.0,3.0,339.0,101.0,403500.0
11314,Caulfield North,1,u,S,hockingstuart,Southern Metropolitan,6923.0,7.8,Glen Eira,1.0,1.0,1.0,60.0,53.0,361000.0
11315,Chadstone,3,u,S,Jellis,Southern Metropolitan,3582.0,11.7,Monash,3.0,2.0,2.0,382.0,151.0,960000.0
11320,Coburg,3,h,S,Nelson,Northern Metropolitan,11204.0,6.7,Moreland,3.0,1.0,0.0,227.0,102.0,900000.0
11321,Collingwood,1,u,SP,Jellis,Northern Metropolitan,4553.0,2.0,Yarra,1.0,1.0,0.0,0.0,46.0,365000.0
11322,Craigieburn,2,t,PI,Ray,Northern Metropolitan,15510.0,20.6,Hume,2.0,1.0,1.0,38.0,114.0,310000.0
11323,Croydon,3,h,S,hockingstuart,Eastern Metropolitan,11925.0,23.0,Maroondah,3.0,1.0,1.0,396.0,120.0,662000.0
11331,Delahey,3,h,S,YPA,Western Metropolitan,2898.0,18.0,Brimbank,3.0,2.0,2.0,543.0,153.0,560000.0
11333,Dingley Village,3,t,S,Buxton,South-Eastern Metropolitan,3940.0,22.2,Kingston,3.0,2.0,2.0,251.0,185.0,802000.0
11334,Dingley Village,3,h,S,Ray,South-Eastern Metropolitan,3940.0,22.2,Kingston,3.0,2.0,4.0,801.0,150.0,800000.0
11335,Dingley Village,4,h,S,Ray,South-Eastern Metropolitan,3940.0,22.2,Kingston,4.0,2.0,2.0,676.0,181.0,854000.0
11337,Donvale,3,t,S,Barry,Eastern Metropolitan,4790.0,16.1,Manningham,3.0,2.0,2.0,239.0,187.0,920000.0
11338,Donvale,3,h,S,Fletchers,Eastern Metropolitan,4790.0,16.1,Manningham,3.0,1.0,2.0,720.0,116.0,904000.0
11340,Eaglemont,3,h,S,Miles,Eastern Metropolitan,1651.0,8.9,Banyule,3.0,1.0,2.0,598.0,116.0,1440000.0
11343,Eltham,4,h,S,Barry,Eastern Metropolitan,6990.0,18.0,Nillumbik,4.0,3.0,2.0,791.0,230.0,1054000.0
11344,Endeavour Hills,4,h,SP,O'Brien,South-Eastern Metropolitan,8443.0,28.5,Casey,4.0,2.0,2.0,669.0,165.0,625000.0
11345,Epping,3,h,S,Love,Northern Metropolitan,10926.0,19.6,Whittlesea,3.0,1.0,2.0,524.0,155.0,600000.0
11347,Epping,3,h,S,Ray,Northern Metropolitan,10926.0,19.6,Whittlesea,3.0,2.0,2.0,388.0,127.0,630000.0
11348,Epping,4,h,S,Iconek,Northern Metropolitan,10926.0,19.6,Whittlesea,4.0,3.0,3.0,631.0,355.0,1012000.0
11349,Epping,4,h,S,Ray,Northern Metropolitan,10926.0,19.6,Whittlesea,4.0,2.0,2.0,548.0,110.0,565000.0
11350,Essendon,2,u,SP,McDonald,Western Metropolitan,9264.0,7.5,Moonee Valley,2.0,1.0,1.0,0.0,62.0,502500.0
11354,Essendon West,3,h,PI,Jellis,Western Metropolitan,588.0,7.5,Moonee Valley,3.0,2.0,1.0,585.0,198.0,1410000.0
11356,Ferntree Gully,4,h,S,Ray,Eastern Metropolitan,10788.0,24.8,Knox,4.0,2.0,4.0,1014.0,280.0,748888.0
11357,Ferntree Gully,4,h,S,Noel,Eastern Metropolitan,10788.0,24.8,Knox,4.0,2.0,1.0,738.0,148.0,850000.0
11358,Fitzroy,1,u,S,hockingstuart,Northern Metropolitan,5825.0,2.1,Yarra,1.0,1.0,1.0,0.0,57.0,490000.0
11364,Footscray,2,u,S,Sweeney,Western Metropolitan,7570.0,5.1,Maribyrnong,2.0,1.0,1.0,0.0,73.0,395000.0
11365,Footscray,2,h,S,Village,Western Metropolitan,7570.0,5.1,Maribyrnong,2.0,1.0,1.0,318.0,106.0,991000.0
11366,Forest Hill,4,h,S,Ray,Eastern Metropolitan,4385.0,15.4,Whitehorse,4.0,2.0,2.0,294.0,194.0,945000.0
11367,Forest Hill,2,h,S,Ray,Eastern Metropolitan,4385.0,15.4,Whitehorse,2.0,1.0,1.0,581.0,116.4,1020000.0
11369,Frankston,3,h,S,Aquire,South-Eastern Metropolitan,17055.0,38.0,Frankston,3.0,1.0,4.0,578.0,123.0,506000.0
11370,Frankston,4,h,S,Ray,South-Eastern Metropolitan,17055.0,38.0,Frankston,4.0,1.0,1.0,622.0,163.0,755000.0
11372,Gisborne,3,h,S,Raine,Northern Victoria,3376.0,45.9,Macedon Ranges,3.0,1.0,1.0,412.0,103.0,426000.0
11373,Glen Iris,2,u,S,Woodards,Southern Metropolitan,10412.0,7.3,Boroondara,2.0,1.0,1.0,0.0,77.0,540000.0
11374,Glen Waverley,2,u,S,Ray,Eastern Metropolitan,15321.0,16.7,Monash,2.0,1.0,1.0,229.0,101.0,960000.0
11375,Glen Waverley,5,h,S,Harcourts,Eastern Metropolitan,15321.0,16.7,Monash,5.0,2.0,2.0,701.0,182.85,1116500.0
11378,Greensborough,2,u,S,Darren,Northern Metropolitan,8524.0,16.1,Banyule,2.0,1.0,1.0,240.0,79.0,585000.0
11380,Greensborough,4,h,S,Darren,Northern Metropolitan,8524.0,16.1,Banyule,4.0,2.0,2.0,626.0,169.0,800000.0
11381,Greensborough,3,h,S,Fletchers,Northern Metropolitan,8524.0,16.1,Banyule,3.0,2.0,1.0,653.0,130.0,896000.0
11389,Hawthorn,3,u,S,Marshall,Southern Metropolitan,11308.0,5.3,Boroondara,3.0,2.0,1.0,5259.0,119.0,1150000.0
11390,Hawthorn,3,h,S,Marshall,Southern Metropolitan,11308.0,5.3,Boroondara,3.0,2.0,1.0,109.0,109.5,1100000.0
11391,Heathmont,2,u,S,Fletchers,Eastern Metropolitan,3794.0,21.3,Maroondah,2.0,1.0,1.0,0.0,80.0,525000.0
11392,Heidelberg Heights,2,t,S,Barry,Eastern Metropolitan,2947.0,8.8,Banyule,2.0,1.0,1.0,140.0,107.0,650000.0
11393,Heidelberg West,2,h,S,Harcourts,Eastern Metropolitan,2674.0,8.8,Banyule,2.0,1.0,2.0,498.0,75.0,580000.0
11396,Hoppers Crossing,3,h,S,Reliance,Western Metropolitan,13830.0,18.4,Wyndham,3.0,2.0,4.0,578.0,129.7,536500.0
11402,Keilor Downs,4,h,PI,Brad,Western Metropolitan,3656.0,15.5,Brimbank,4.0,2.0,3.0,815.0,198.0,705000.0
11403,Keilor Downs,4,h,VB,Brad,Western Metropolitan,3656.0,15.5,Brimbank,4.0,2.0,2.0,757.0,152.0,590000.0
11404,Keilor East,3,h,SP,Nelson,Western Metropolitan,5629.0,11.7,Moonee Valley,3.0,2.0,1.0,313.0,140.0,920000.0
11405,Keilor East,4,h,VB,Nelson,Western Metropolitan,5629.0,11.7,Moonee Valley,4.0,4.0,2.0,500.0,267.0,1100000.0
11406,Keilor East,3,h,VB,Whiting,Western Metropolitan,5629.0,11.7,Moonee Valley,3.0,1.0,2.0,575.0,138.0,840000.0
11409,Kensington,2,u,PI,Edward,Northern Metropolitan,5263.0,3.4,Melbourne,2.0,2.0,1.0,0.0,110.0,535000.0
11410,Kew,3,h,S,Marshall,Southern Metropolitan,10331.0,5.4,Boroondara,3.0,2.0,2.0,151.0,103.0,1080000.0
11411,Keysborough,4,h,S,hockingstuart,South-Eastern Metropolitan,8459.0,25.2,Greater Dandenong,4.0,1.0,2.0,384.0,131.0,575000.0
11417,Maidstone,3,h,S,Jas,Western Metropolitan,3873.0,6.4,Maribyrnong,3.0,1.0,4.0,545.0,116.0,930000.0
11418,Maidstone,2,t,S,Jas,Western Metropolitan,3873.0,6.4,Maribyrnong,2.0,2.0,1.0,279.0,104.0,650000.0
11419,Maidstone,3,t,S,Jas,Western Metropolitan,3873.0,6.4,Maribyrnong,3.0,2.0,2.0,189.0,131.0,702000.0
